PM2.5_ugm3,PM10_ugm3,CO_ppm,NO2_ppb,SO2_ppb,O3_ppb,hour,day_of_year,AQI,AQI_Category,Dominant_Pollutant
43.33,78.83,1.103,40.98,24.16,58.62,15,118,120,Unhealthy for Sensitive Groups,PM2.5
42.6,68.87,0.908,48.62,21.93,33.06,16,118,118,Unhealthy for Sensitive Groups,PM2.5
40.16,68.37,0.957,28.21,26.9,40.92,17,118,112,Unhealthy for Sensitive Groups,PM2.5
36.88,90.42,1.557,31.84,28.43,40.03,18,118,104,Unhealthy for Sensitive Groups,PM2.5
44.73,76.83,1.634,28.4,28.82,12.28,19,118,124,Unhealthy for Sensitive Groups,PM2.5
26.24,51.56,0.785,31.79,26.14,29.56,20,118,81,Moderate,PM2.5
34.28,68.2,0.807,23.47,24.81,27.67,21,118,98,Moderate,PM2.5
40.29,60.52,0.538,45.62,27.56,27.47,22,118,113,Unhealthy for Sensitive Groups,PM2.5
25.21,35.11,0.309,46.38,13.77,43.77,23,118,79,Moderate,PM2.5
23.11,27.12,1.056,7.78,24.61,33.5,0,119,74,Moderate,PM2.5
27.43,38.74,0.919,33.85,23.81,56.4,1,119,83,Moderate,PM2.5
39.95,37.7,0.891,38.19,24.62,65.59,2,119,112,Unhealthy for Sensitive Groups,PM2.5
34.03,67.78,0.525,36.94,23.11,78.6,3,119,128,Unhealthy for Sensitive Groups,O3
30.78,80.06,1.512,27.42,25.71,63.77,4,119,90,Moderate,PM2.5
41.89,77.17,0.956,34.45,20.68,66.16,5,119,117,Unhealthy for Sensitive Groups,PM2.5
32.4,41.32,1.36,32.52,29.2,88.77,6,119,158,Unhealthy,O3
49.87,82.05,0.857,38.9,25.92,86.12,7,119,151,Unhealthy,O3
50.67,85.7,1.323,33.9,24.31,119.03,8,119,215,Very Unhealthy,O3
47.5,73.28,1.542,47.34,20.06,93.56,9,119,171,Unhealthy,O3
45.22,91.71,1.61,35.36,27.63,86.56,10,119,152,Unhealthy,O3
46.07,92.64,1.594,49.59,24.59,79.48,11,119,131,Unhealthy for Sensitive Groups,O3
57.86,90.28,1.708,39.51,19.77,62.82,12,119,152,Unhealthy,PM2.5
62.99,122.09,1.209,53.66,23.27,73.4,13,119,500,Hazardous,NO2
46.83,102.61,1.571,43.6,26.7,59.21,14,119,129,Unhealthy for Sensitive Groups,PM2.5
53.63,119.36,1.489,51.39,26.31,51.45,15,119,146,Unhealthy for Sensitive Groups,PM2.5
30.7,89.65,1.45,56.82,25.99,45.94,16,119,90,Moderate,PM2.5
39.74,60.71,1.315,59.0,24.01,41.0,17,119,111,Unhealthy for Sensitive Groups,PM2.5
40.97,107.63,0.818,14.72,28.68,16.63,18,119,114,Unhealthy for Sensitive Groups,PM2.5
30.74,51.08,0.711,28.55,29.74,39.39,19,119,90,Moderate,PM2.5
27.54,42.47,0.356,30.97,27.24,21.54,20,119,83,Moderate,PM2.5
27.13,52.76,1.191,36.12,20.61,29.64,21,119,83,Moderate,PM2.5
32.85,52.14,1.137,13.1,18.26,46.88,22,119,95,Moderate,PM2.5
27.77,54.78,1.105,18.59,20.83,56.58,23,119,500,Hazardous,PM10
10.91,10.0,0.932,29.3,33.29,28.0,0,120,48,Good,SO2
12.27,19.22,0.212,29.26,24.93,52.54,1,120,51,Moderate,PM2.5
25.61,61.53,0.58,33.38,34.15,62.73,2,120,79,Moderate,PM2.5
36.09,64.28,0.997,35.95,22.92,52.69,3,120,102,Unhealthy for Sensitive Groups,PM2.5
13.01,25.11,1.061,37.39,22.23,83.03,4,120,143,Unhealthy for Sensitive Groups,O3
33.97,66.84,1.04,38.83,23.15,82.38,5,120,141,Unhealthy for Sensitive Groups,O3
36.95,80.56,1.311,40.56,23.06,87.92,6,120,156,Unhealthy,O3
55.46,79.97,1.297,49.75,19.65,79.8,7,120,500,Hazardous,PM2.5
44.25,86.67,1.416,23.61,17.78,94.13,8,120,172,Unhealthy,O3
52.96,92.1,1.263,63.93,26.03,97.36,9,120,180,Unhealthy,O3
52.98,97.37,1.806,28.35,28.79,87.25,10,120,154,Unhealthy,O3
36.04,77.6,1.419,40.8,35.74,76.07,11,120,500,Hazardous,SO2
59.65,93.05,1.161,49.73,21.35,70.64,12,120,500,Hazardous,O3
54.81,86.51,1.316,58.32,21.76,69.97,13,120,149,Unhealthy for Sensitive Groups,PM2.5
55.92,77.43,1.407,20.44,19.66,60.49,14,120,151,Unhealthy,PM2.5
81.3,139.75,1.753,48.2,29.15,61.28,15,120,164,Unhealthy,PM2.5
30.66,71.16,1.367,53.92,27.59,40.2,16,120,500,Hazardous,NO2
58.15,103.23,1.237,53.05,19.14,26.6,17,120,500,Hazardous,NO2
38.86,53.87,0.825,33.03,19.01,37.61,18,120,109,Unhealthy for Sensitive Groups,PM2.5
40.26,66.64,1.342,33.89,28.28,26.25,19,120,113,Unhealthy for Sensitive Groups,PM2.5
34.62,44.47,0.824,27.84,25.44,37.84,20,120,98,Moderate,PM2.5
29.03,38.76,0.915,27.59,27.31,31.1,21,120,87,Moderate,PM2.5
25.91,51.3,1.332,19.29,19.11,40.57,22,120,80,Moderate,PM2.5
31.87,43.28,1.005,19.52,14.13,28.64,23,120,93,Moderate,PM2.5
16.63,43.29,0.352,32.34,19.11,46.43,0,121,61,Moderate,PM2.5
35.2,62.5,0.321,29.73,26.93,45.24,1,121,100,Moderate,PM2.5
27.09,49.8,0.869,34.52,34.04,47.8,2,121,83,Moderate,PM2.5
23.34,38.68,0.582,33.65,21.34,59.15,3,121,75,Moderate,PM2.5
31.34,65.68,1.215,41.04,34.87,69.56,4,121,99,Moderate,O3
47.97,95.74,1.12,45.68,27.64,93.66,5,121,171,Unhealthy,O3
36.82,70.3,1.25,22.58,16.52,80.27,6,121,133,Unhealthy for Sensitive Groups,O3
47.16,91.67,1.081,34.56,24.56,76.26,7,121,130,Unhealthy for Sensitive Groups,PM2.5
41.42,72.01,1.902,43.69,27.81,91.31,8,121,165,Unhealthy,O3
55.88,107.1,2.307,48.26,11.36,89.27,9,121,159,Unhealthy,O3
57.26,99.02,1.428,43.69,26.71,81.06,10,121,152,Unhealthy,PM2.5
67.8,122.07,1.654,60.71,29.35,79.6,11,121,157,Unhealthy,PM2.5
52.03,90.35,1.589,71.8,25.48,84.76,12,121,149,Unhealthy for Sensitive Groups,O3
58.36,99.56,1.47,53.45,23.18,74.47,13,121,500,Hazardous,NO2
52.57,86.35,1.262,51.24,22.62,65.84,14,121,143,Unhealthy for Sensitive Groups,PM2.5
60.19,113.95,1.129,56.98,22.33,40.4,15,121,153,Unhealthy,PM2.5
41.52,90.46,1.039,27.34,17.61,73.87,16,121,116,Unhealthy for Sensitive Groups,PM2.5
50.25,104.51,1.415,43.39,20.05,49.3,17,121,137,Unhealthy for Sensitive Groups,PM2.5
39.54,56.1,1.044,49.79,21.4,39.19,18,121,111,Unhealthy for Sensitive Groups,PM2.5
37.4,82.79,0.333,30.46,24.05,19.38,19,121,106,Unhealthy for Sensitive Groups,PM2.5
35.67,60.39,1.153,21.73,20.7,39.48,20,121,101,Unhealthy for Sensitive Groups,PM2.5
34.4,69.13,0.934,29.66,19.14,26.01,21,121,98,Moderate,PM2.5
29.49,42.21,1.292,29.0,27.29,32.08,22,121,88,Moderate,PM2.5
30.91,57.34,0.964,19.32,25.34,21.98,23,121,91,Moderate,PM2.5
41.35,78.2,0.396,48.96,20.76,32.59,0,122,115,Unhealthy for Sensitive Groups,PM2.5
37.03,48.84,0.183,23.62,25.98,56.62,1,122,105,Unhealthy for Sensitive Groups,PM2.5
37.33,74.5,0.672,18.07,21.19,70.06,2,122,500,Hazardous,O3
28.69,67.8,0.758,30.58,23.77,74.61,3,122,114,Unhealthy for Sensitive Groups,O3
27.77,47.89,1.303,43.08,28.33,81.51,4,122,138,Unhealthy for Sensitive Groups,O3
45.5,98.22,1.104,37.07,20.43,80.57,5,122,134,Unhealthy for Sensitive Groups,O3
48.05,84.21,1.54,44.86,17.59,81.91,6,122,139,Unhealthy for Sensitive Groups,O3
56.01,111.01,0.896,34.39,22.73,91.87,7,122,166,Unhealthy,O3
42.37,49.64,1.67,60.88,16.64,98.21,8,122,182,Unhealthy,O3
47.91,115.27,1.671,54.1,22.07,89.03,9,122,159,Unhealthy,O3
38.59,87.41,0.906,60.87,22.05,98.08,10,122,182,Unhealthy,O3
49.8,86.22,1.945,55.24,11.13,79.06,11,122,136,Unhealthy for Sensitive Groups,PM2.5
61.33,86.72,1.588,60.25,26.11,65.2,12,122,154,Unhealthy,PM2.5
49.2,92.02,1.665,42.86,22.54,67.66,13,122,135,Unhealthy for Sensitive Groups,PM2.5
56.83,84.96,1.252,45.48,29.36,61.06,14,122,152,Unhealthy,PM2.5
48.22,92.14,1.837,61.95,24.53,51.42,15,122,132,Unhealthy for Sensitive Groups,PM2.5
49.79,94.56,1.024,61.6,27.13,57.81,16,122,136,Unhealthy for Sensitive Groups,PM2.5
35.05,51.79,1.543,31.64,29.4,46.84,17,122,99,Moderate,PM2.5
41.72,88.55,1.446,42.5,22.79,19.71,18,122,116,Unhealthy for Sensitive Groups,PM2.5
13.93,34.73,0.815,32.58,23.45,46.37,19,122,55,Moderate,PM2.5
33.39,71.81,1.615,27.03,15.58,10.0,20,122,96,Moderate,PM2.5
19.29,34.83,1.015,34.36,29.65,52.53,21,122,66,Moderate,PM2.5
40.03,55.06,1.084,41.02,22.72,31.15,22,122,112,Unhealthy for Sensitive Groups,PM2.5
35.37,75.4,0.394,32.93,18.42,36.89,23,122,100,Moderate,PM2.5
32.42,55.11,1.475,24.8,27.12,44.4,0,123,94,Moderate,PM2.5
41.27,57.61,0.485,33.56,12.52,56.09,1,123,115,Unhealthy for Sensitive Groups,PM2.5
22.74,57.16,1.196,26.01,21.27,60.0,2,123,73,Moderate,PM2.5
46.27,108.47,0.647,35.64,27.96,66.43,3,123,128,Unhealthy for Sensitive Groups,PM2.5
42.29,75.63,0.834,47.96,21.23,88.09,4,123,156,Unhealthy,O3
35.91,90.54,1.343,16.12,19.83,86.87,5,123,153,Unhealthy,O3
50.07,91.21,1.508,47.97,21.34,76.39,6,123,137,Unhealthy for Sensitive Groups,PM2.5
35.31,59.0,0.912,27.72,13.37,96.38,7,123,178,Unhealthy,O3
40.53,65.39,1.707,58.28,26.99,95.24,8,123,175,Unhealthy,O3
44.8,100.29,1.768,42.12,22.8,83.53,9,123,145,Unhealthy for Sensitive Groups,O3
47.4,75.95,1.23,38.22,22.06,93.9,10,123,171,Unhealthy,O3
44.4,88.75,2.027,58.54,22.07,79.64,11,123,131,Unhealthy for Sensitive Groups,O3
63.06,106.8,1.123,55.64,23.49,72.78,12,123,155,Unhealthy,PM2.5
50.78,85.89,1.36,41.6,26.68,65.28,13,123,139,Unhealthy for Sensitive Groups,PM2.5
54.45,110.37,1.655,37.86,23.16,35.72,14,123,148,Unhealthy for Sensitive Groups,PM2.5
45.11,76.64,1.198,46.61,16.61,46.97,15,123,125,Unhealthy for Sensitive Groups,PM2.5
32.56,53.75,1.459,33.96,26.29,52.13,16,123,94,Moderate,PM2.5
46.32,96.97,1.365,32.49,25.91,38.56,17,123,128,Unhealthy for Sensitive Groups,PM2.5
25.68,65.4,1.144,41.16,24.44,21.17,18,123,80,Moderate,PM2.5
37.25,74.78,1.357,27.24,28.79,40.67,19,123,105,Unhealthy for Sensitive Groups,PM2.5
23.89,35.14,0.951,38.27,23.57,27.01,20,123,76,Moderate,PM2.5
48.19,80.61,1.015,46.42,28.97,18.81,21,123,132,Unhealthy for Sensitive Groups,PM2.5
37.62,68.68,1.232,28.12,30.45,56.08,22,123,106,Unhealthy for Sensitive Groups,PM2.5
29.95,57.76,1.089,29.71,26.33,28.26,23,123,89,Moderate,PM2.5
38.75,57.9,1.076,48.18,19.64,53.79,0,124,109,Unhealthy for Sensitive Groups,PM2.5
22.29,48.8,0.508,16.53,22.73,44.54,1,124,72,Moderate,PM2.5
34.63,63.37,1.046,41.52,29.58,61.36,2,124,98,Moderate,PM2.5
33.84,40.32,0.682,42.22,15.89,58.74,3,124,97,Moderate,PM2.5
36.89,55.26,0.636,42.54,21.42,62.61,4,124,104,Unhealthy for Sensitive Groups,PM2.5
47.92,80.2,1.085,49.81,21.67,86.44,5,124,152,Unhealthy,O3
46.78,83.32,0.929,42.81,19.05,90.03,6,124,161,Unhealthy,O3
46.4,106.2,1.53,37.28,27.75,100.42,7,124,188,Unhealthy,O3
33.82,63.73,1.624,56.95,25.27,89.66,8,124,160,Unhealthy,O3
41.92,65.36,0.884,59.81,19.83,111.18,9,124,206,Very Unhealthy,O3
50.57,93.67,1.263,61.45,26.41,88.66,10,124,158,Unhealthy,O3
53.52,92.11,1.11,52.04,22.59,86.88,11,124,153,Unhealthy,O3
44.15,83.37,1.421,44.84,18.93,61.42,12,124,122,Unhealthy for Sensitive Groups,PM2.5
72.07,136.69,1.684,53.5,19.82,61.62,13,124,500,Hazardous,NO2
63.68,129.13,1.439,59.81,25.56,65.2,14,124,155,Unhealthy,PM2.5
54.41,97.65,1.278,58.73,28.08,51.39,15,124,148,Unhealthy for Sensitive Groups,PM2.5
47.63,105.4,1.77,41.7,20.95,46.88,16,124,131,Unhealthy for Sensitive Groups,PM2.5
42.4,87.21,0.602,46.26,26.1,30.62,17,124,118,Unhealthy for Sensitive Groups,PM2.5
33.3,51.45,1.571,26.91,31.29,35.24,18,124,96,Moderate,PM2.5
38.36,95.57,0.944,46.74,17.09,32.21,19,124,108,Unhealthy for Sensitive Groups,PM2.5
36.84,70.24,0.997,26.17,25.16,18.2,20,124,104,Unhealthy for Sensitive Groups,PM2.5
22.3,30.12,0.787,39.37,27.53,37.45,21,124,72,Moderate,PM2.5
32.96,79.16,1.351,18.11,22.91,17.02,22,124,95,Moderate,PM2.5
27.82,75.01,0.483,38.72,29.57,40.63,23,124,84,Moderate,PM2.5
13.33,23.6,0.844,31.22,34.34,62.66,0,125,76,Moderate,O3
22.13,33.79,1.01,20.6,25.06,59.04,1,125,72,Moderate,PM2.5
26.93,46.4,0.405,36.52,22.18,66.74,2,125,89,Moderate,O3
47.29,93.69,0.669,25.61,28.23,58.79,3,125,130,Unhealthy for Sensitive Groups,PM2.5
39.18,85.85,0.976,41.5,27.55,92.69,4,125,168,Unhealthy,O3
27.0,55.44,0.841,34.15,10.75,94.98,5,125,174,Unhealthy,O3
44.74,81.75,0.955,22.79,23.33,77.54,6,125,124,Unhealthy for Sensitive Groups,PM2.5
31.64,74.94,1.188,33.28,21.37,84.23,7,125,147,Unhealthy for Sensitive Groups,O3
55.64,96.4,1.575,41.7,25.33,102.55,8,125,194,Unhealthy,O3
45.75,94.72,1.352,62.17,22.38,106.94,9,125,202,Very Unhealthy,O3
50.72,87.83,1.835,59.4,22.92,73.33,10,125,138,Unhealthy for Sensitive Groups,PM2.5
63.3,119.1,1.248,67.83,19.03,71.18,11,125,155,Unhealthy,PM2.5
42.81,75.69,1.184,68.54,27.02,73.56,12,125,119,Unhealthy for Sensitive Groups,PM2.5
41.51,74.05,2.126,46.24,31.62,46.05,13,125,116,Unhealthy for Sensitive Groups,PM2.5
46.8,79.7,1.314,48.51,19.11,60.19,14,125,129,Unhealthy for Sensitive Groups,PM2.5
57.82,120.22,1.061,44.37,16.36,64.09,15,125,152,Unhealthy,PM2.5
34.82,53.89,0.857,39.28,23.44,30.61,16,125,99,Moderate,PM2.5
21.37,29.58,1.616,24.69,23.2,40.06,17,125,70,Moderate,PM2.5
37.24,92.49,1.098,39.85,29.2,28.2,18,125,105,Unhealthy for Sensitive Groups,PM2.5
42.09,87.5,1.031,24.04,17.2,47.42,19,125,117,Unhealthy for Sensitive Groups,PM2.5
44.33,51.17,0.972,33.66,20.65,24.3,20,125,123,Unhealthy for Sensitive Groups,PM2.5
28.48,44.48,1.249,52.67,12.61,46.21,21,125,85,Moderate,PM2.5
26.95,26.76,0.834,24.51,30.22,28.04,22,125,82,Moderate,PM2.5
38.24,57.43,1.555,30.36,24.6,46.5,23,125,108,Unhealthy for Sensitive Groups,PM2.5
13.59,10.0,0.88,37.07,20.99,47.52,0,126,54,Moderate,PM2.5
25.86,44.9,1.171,31.21,16.69,50.85,1,126,80,Moderate,PM2.5
31.71,43.38,1.13,32.53,17.15,52.09,2,126,92,Moderate,PM2.5
35.73,65.03,0.935,27.89,25.38,71.0,3,126,500,Hazardous,O3
30.59,35.56,0.844,31.68,17.77,70.59,4,126,500,Hazardous,O3
37.89,69.2,1.206,27.29,23.83,74.32,5,126,113,Unhealthy for Sensitive Groups,O3
20.88,32.6,1.353,48.46,33.52,100.71,6,126,189,Unhealthy,O3
38.69,87.66,1.121,25.69,21.57,94.45,7,126,173,Unhealthy,O3
50.53,107.89,1.43,55.71,18.5,96.44,8,126,178,Unhealthy,O3
41.58,84.26,1.825,34.45,25.22,85.06,9,126,500,Hazardous,O3
51.85,89.42,2.133,60.02,17.18,84.12,10,126,147,Unhealthy for Sensitive Groups,O3
56.18,124.94,1.804,48.05,31.91,78.73,11,126,151,Unhealthy,PM2.5
50.28,71.87,2.119,39.68,30.32,78.37,12,126,137,Unhealthy for Sensitive Groups,PM2.5
53.97,80.3,1.359,57.38,22.48,74.18,13,126,146,Unhealthy for Sensitive Groups,PM2.5
43.68,77.62,1.722,59.68,18.82,59.7,14,126,121,Unhealthy for Sensitive Groups,PM2.5
47.78,113.06,1.856,44.1,21.18,44.31,15,126,131,Unhealthy for Sensitive Groups,PM2.5
51.78,90.78,1.111,53.21,21.83,52.61,16,126,500,Hazardous,NO2
45.21,79.17,1.147,20.25,25.22,39.12,17,126,125,Unhealthy for Sensitive Groups,PM2.5
36.09,47.66,1.721,26.79,28.5,19.61,18,126,102,Unhealthy for Sensitive Groups,PM2.5
39.41,82.29,0.814,49.82,18.12,10.0,19,126,111,Unhealthy for Sensitive Groups,PM2.5
40.38,84.13,0.618,31.76,28.36,32.98,20,126,113,Unhealthy for Sensitive Groups,PM2.5
15.73,37.79,1.404,12.89,26.39,22.73,21,126,59,Moderate,PM2.5
39.46,63.48,1.247,22.62,20.77,38.33,22,126,111,Unhealthy for Sensitive Groups,PM2.5
26.28,38.82,0.982,19.17,17.87,31.03,23,126,81,Moderate,PM2.5
31.9,41.91,0.826,26.34,23.85,46.33,0,127,93,Moderate,PM2.5
38.5,70.3,0.721,24.7,17.97,48.45,1,127,108,Unhealthy for Sensitive Groups,PM2.5
19.16,21.53,0.973,31.4,28.38,77.52,2,127,124,Unhealthy for Sensitive Groups,O3
26.4,33.4,1.419,30.82,17.65,77.27,3,127,123,Unhealthy for Sensitive Groups,O3
32.3,53.06,1.092,47.6,26.0,88.47,4,127,157,Unhealthy,O3
31.28,50.44,1.757,41.14,22.86,81.45,5,127,138,Unhealthy for Sensitive Groups,O3
54.6,91.82,0.931,44.58,20.46,94.2,6,127,172,Unhealthy,O3
37.02,72.24,1.287,54.76,22.75,89.89,7,127,161,Unhealthy,O3
42.38,77.23,1.268,42.11,28.67,104.7,8,127,199,Unhealthy,O3
50.99,88.32,1.129,35.87,17.3,88.25,9,127,157,Unhealthy,O3
41.68,77.21,1.466,62.46,21.21,72.01,10,127,116,Unhealthy for Sensitive Groups,PM2.5
49.35,76.93,1.673,52.95,19.51,61.23,11,127,135,Unhealthy for Sensitive Groups,PM2.5
55.47,101.11,1.717,53.39,23.07,91.68,12,127,500,Hazardous,PM2.5
49.85,91.54,2.199,45.26,19.84,72.55,13,127,136,Unhealthy for Sensitive Groups,PM2.5
50.55,72.95,1.651,44.22,14.43,65.44,14,127,138,Unhealthy for Sensitive Groups,PM2.5
45.12,93.16,1.8,56.95,17.99,67.13,15,127,125,Unhealthy for Sensitive Groups,PM2.5
34.71,51.9,1.4,55.85,31.45,28.48,16,127,99,Moderate,PM2.5
46.45,84.69,1.797,50.94,24.5,35.2,17,127,128,Unhealthy for Sensitive Groups,PM2.5
54.76,112.53,1.92,47.93,24.33,31.66,18,127,148,Unhealthy for Sensitive Groups,PM2.5
37.7,78.97,1.266,42.58,21.85,38.44,19,127,106,Unhealthy for Sensitive Groups,PM2.5
36.41,65.95,0.722,35.32,23.01,23.07,20,127,103,Unhealthy for Sensitive Groups,PM2.5
37.62,63.37,0.781,29.76,21.12,19.01,21,127,106,Unhealthy for Sensitive Groups,PM2.5
19.98,47.34,0.973,41.71,25.9,21.92,22,127,68,Moderate,PM2.5
42.54,84.66,0.989,24.67,23.77,50.28,23,127,118,Unhealthy for Sensitive Groups,PM2.5
30.07,46.71,1.05,31.7,17.37,37.57,0,128,89,Moderate,PM2.5
41.92,65.92,0.99,20.37,24.49,46.72,1,128,117,Unhealthy for Sensitive Groups,PM2.5
24.22,18.73,0.89,23.01,10.93,66.34,2,128,88,Moderate,O3
46.57,85.67,0.755,29.15,25.3,60.78,3,128,128,Unhealthy for Sensitive Groups,PM2.5
40.75,72.36,1.14,25.96,16.18,57.95,4,128,114,Unhealthy for Sensitive Groups,PM2.5
41.91,89.08,1.663,44.87,22.75,65.4,5,128,117,Unhealthy for Sensitive Groups,PM2.5
42.52,80.84,1.506,26.52,17.25,85.41,6,128,500,Hazardous,O3
41.81,91.27,1.454,44.1,23.24,93.95,7,128,172,Unhealthy,O3
56.35,93.06,1.689,47.33,26.12,87.98,8,128,156,Unhealthy,O3
50.39,104.36,1.343,30.38,30.74,93.28,9,128,170,Unhealthy,O3
35.47,57.5,1.359,45.98,15.52,69.85,10,128,500,Hazardous,PM2.5
43.49,87.61,1.323,54.15,28.1,65.76,11,128,121,Unhealthy for Sensitive Groups,PM2.5
51.35,74.93,1.522,56.29,23.88,97.54,12,128,181,Unhealthy,O3
54.9,101.65,1.421,49.55,20.97,80.09,13,128,149,Unhealthy for Sensitive Groups,PM2.5
50.75,67.54,1.874,57.16,27.03,67.69,14,128,139,Unhealthy for Sensitive Groups,PM2.5
59.02,103.03,1.312,47.39,22.05,45.64,15,128,153,Unhealthy,PM2.5
31.13,61.32,1.139,46.14,26.81,42.62,16,128,91,Moderate,PM2.5
44.95,74.66,1.876,45.62,18.26,38.77,17,128,124,Unhealthy for Sensitive Groups,PM2.5
26.1,34.38,1.065,49.27,20.06,47.16,18,128,80,Moderate,PM2.5
43.57,88.57,1.153,30.14,27.94,35.05,19,128,121,Unhealthy for Sensitive Groups,PM2.5
33.79,59.59,1.155,29.13,30.65,35.26,20,128,97,Moderate,PM2.5
35.38,57.81,0.604,24.83,23.05,29.35,21,128,100,Moderate,PM2.5
23.17,42.22,1.259,26.29,9.29,41.95,22,128,74,Moderate,PM2.5
39.1,102.03,1.043,42.67,22.23,41.81,23,128,110,Unhealthy for Sensitive Groups,PM2.5
36.74,79.97,1.308,33.73,23.35,45.44,0,129,104,Unhealthy for Sensitive Groups,PM2.5
33.48,74.22,0.649,17.1,22.02,44.8,1,129,96,Moderate,PM2.5
29.0,57.42,0.918,23.6,24.87,58.86,2,129,87,Moderate,PM2.5
36.61,67.89,0.957,35.24,20.8,56.97,3,129,104,Unhealthy for Sensitive Groups,PM2.5
28.83,23.14,1.099,24.93,27.38,74.6,4,129,114,Unhealthy for Sensitive Groups,O3
44.27,71.53,0.67,29.64,17.35,82.1,5,129,140,Unhealthy for Sensitive Groups,O3
53.77,91.02,1.233,53.45,29.37,61.94,6,129,500,Hazardous,NO2
52.29,71.62,0.865,36.97,30.94,86.67,7,129,153,Unhealthy,O3
40.82,59.59,1.488,55.55,18.62,78.24,8,129,126,Unhealthy for Sensitive Groups,O3
52.07,69.96,0.816,61.04,18.62,93.96,9,129,172,Unhealthy,O3
40.77,72.93,0.956,43.06,25.24,92.35,10,129,167,Unhealthy,O3
56.91,112.26,1.793,42.69,17.25,76.95,11,129,152,Unhealthy,PM2.5
56.35,114.71,1.396,49.24,20.72,80.49,12,129,151,Unhealthy,PM2.5
37.37,72.25,1.251,40.7,28.7,73.68,13,129,110,Unhealthy for Sensitive Groups,O3
41.82,63.72,1.893,51.6,26.87,57.7,14,129,117,Unhealthy for Sensitive Groups,PM2.5
46.92,61.26,1.553,46.43,33.09,67.58,15,129,129,Unhealthy for Sensitive Groups,PM2.5
44.25,58.57,1.642,49.61,24.04,37.75,16,129,123,Unhealthy for Sensitive Groups,PM2.5
34.05,46.06,1.243,57.08,20.13,53.5,17,129,97,Moderate,PM2.5
43.69,67.97,2.004,48.17,23.44,31.77,18,129,121,Unhealthy for Sensitive Groups,PM2.5
39.43,69.07,0.925,41.79,22.43,22.59,19,129,111,Unhealthy for Sensitive Groups,PM2.5
32.93,47.11,1.543,14.34,22.5,26.48,20,129,95,Moderate,PM2.5
25.92,50.72,0.927,35.95,23.07,20.03,21,129,80,Moderate,PM2.5
38.42,66.37,0.392,46.83,18.53,41.86,22,129,108,Unhealthy for Sensitive Groups,PM2.5
42.06,75.83,0.997,5.0,24.6,22.76,23,129,117,Unhealthy for Sensitive Groups,PM2.5
24.48,57.75,0.934,34.89,16.1,58.9,0,130,77,Moderate,PM2.5
23.87,28.8,0.537,26.82,19.56,42.88,1,130,76,Moderate,PM2.5
33.91,66.06,0.612,21.11,22.55,68.37,2,130,97,Moderate,PM2.5
29.04,52.11,0.938,39.53,11.84,68.01,3,130,93,Moderate,O3
33.31,55.96,1.125,51.1,26.99,77.71,4,130,124,Unhealthy for Sensitive Groups,O3
43.27,88.51,0.366,44.65,12.88,75.31,5,130,120,Unhealthy for Sensitive Groups,PM2.5
25.22,55.95,1.516,36.29,26.49,89.51,6,130,160,Unhealthy,O3
54.19,86.19,1.145,33.67,16.68,90.33,7,130,162,Unhealthy,O3
47.16,82.69,0.98,47.45,21.12,75.42,8,130,130,Unhealthy for Sensitive Groups,PM2.5
45.8,85.81,1.737,57.22,25.74,79.35,9,130,130,Unhealthy for Sensitive Groups,O3
50.31,87.28,1.505,46.52,34.13,80.57,10,130,137,Unhealthy for Sensitive Groups,PM2.5
51.93,100.5,1.913,48.69,23.72,73.66,11,130,141,Unhealthy for Sensitive Groups,PM2.5
38.8,73.21,1.691,80.22,13.23,87.53,12,130,155,Unhealthy,O3
64.19,137.54,1.547,62.38,27.91,67.83,13,130,155,Unhealthy,PM2.5
51.35,74.07,1.466,61.89,21.98,52.21,14,130,140,Unhealthy for Sensitive Groups,PM2.5
52.63,93.27,1.599,33.88,23.49,47.33,15,130,143,Unhealthy for Sensitive Groups,PM2.5
54.19,86.63,1.256,38.93,25.93,39.96,16,130,147,Unhealthy for Sensitive Groups,PM2.5
35.47,71.1,1.037,43.85,12.02,35.91,17,130,500,Hazardous,PM2.5
44.29,60.31,1.383,29.99,23.18,23.27,18,130,123,Unhealthy for Sensitive Groups,PM2.5
35.21,67.54,1.063,52.9,21.09,22.88,19,130,100,Moderate,PM2.5
41.2,66.6,1.03,48.1,29.25,37.67,20,130,115,Unhealthy for Sensitive Groups,PM2.5
14.89,17.99,1.272,26.18,26.78,32.88,21,130,57,Moderate,PM2.5
29.18,35.17,0.854,47.45,15.01,32.5,22,130,87,Moderate,PM2.5
23.94,37.51,0.857,28.37,29.46,38.81,23,130,76,Moderate,PM2.5
31.76,70.17,0.66,53.89,25.35,44.54,0,131,500,Hazardous,NO2
32.47,58.14,0.981,29.86,15.36,50.14,1,131,94,Moderate,PM2.5
24.26,51.2,0.993,35.37,23.38,65.17,2,131,84,Moderate,O3
26.15,67.05,1.216,45.51,28.27,72.2,3,131,105,Unhealthy for Sensitive Groups,O3
33.48,63.42,0.846,46.78,17.03,59.28,4,131,96,Moderate,PM2.5
30.11,47.5,0.969,42.0,29.99,79.9,5,131,132,Unhealthy for Sensitive Groups,O3
47.16,90.5,1.438,38.59,15.54,70.92,6,131,500,Hazardous,O3
40.61,66.57,1.369,48.25,19.14,95.33,7,131,175,Unhealthy,O3
23.23,35.76,1.108,37.84,18.39,97.68,8,131,181,Unhealthy,O3
